job_type,job_location,analyst_type,company_type,is_manager,is_python,is_data_analyst,is_ml,is_sql,is_full_time,education,viz_tool,year_of_surv,exp,salary
שכירה,אזור באר שבע,All kind of data analysis,הייטק,לא,כן,כן,לא,כן,מלאה,אין תואר,Power BI,2024,4,22000
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),כן,לעיתים נדירות,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,3,23500
שכירה,צפון,All kind of data analysis,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,אין תואר,Power BI,2024,2,70000
שכירה,מרכז,Business analyst,הייטק (גלובלי),כן,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,5,32000
שכירה,אזור תל אביב,Fraud Analyst,הייטק,לא,כן,כן,לא,כן,מלאה,חשבונאות,Excel,2024,1,23000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),כן,לעיתים נדירות,כן,כן,כן,מלאה,מנהל עסקים,Looker,2024,2,21000
שכירה,מרכז,All kind of data analysis,הייטק,לא,כן,כן,כן,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,6,38000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,לעיתים נדירות,כן,כן,כן,מלאה,סטטיסטיקה,Other,2024,17,45000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,3,21000
שכירה,מרכז,Financial Analyst,הייטק,לא,לא,כן,כן,לא,לא קבוע או לפי שעות,סטטיסטיקה,Tableau,2024,2,6000
שכירה,מרכז,other,תעשייה ישראלית,לא,לא,כן,לא,לא,מלאה,מדעי ההתנהגות או חברה,No Tool,2024,1,10000
שכירה,אזור ירושלים,All kind of data analysis,ממשלתיח,לא,כן,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Python/R,2024,0,8000
שכירה,מרכז,Marketing,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,3,20000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,אין תואר,Looker,2024,1.5,16000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,כן,כן,לא,כן,מלאה,מנהל עסקים,Looker,2024,5,30450
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,2.5,21000
שכירה,אזור תל אביב,Product,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,3,23000
שכירה,מרכז,Product,אחר,לא,כן,כן,לעיתים נדירות,כן,מלאה,מדעי הטבע,Tableau,2024,3,24000
שכירה,אזור תל אביב,Product,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Python/R,2024,1.5,27000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,4,22000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לעיתים נדירות,כן,לא,כן,מלאה,מדעי הטבע,Tableau,2024,2,25000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,כן,כן,כן,כן,מלאה,סטטיסטיקה,Python/R,2024,3,18000
שכירה,אזור תל אביב,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,5,22000
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,3,
שכירה,אזור תל אביב,Business analyst,הייטק (גלובלי),כן,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,10,33600
שכירה,מרכז,BI,הייטק,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,8,20000
שכירה,אזור תל אביב,Business analyst,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,4,18500
שכירה,אזור ירושלים,Business analyst,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,מדעי ההתנהגות או חברה,Power BI,2024,1,15500
עצמאית,עבודה מהבית,All kind of data analysis,אחר,לא,לא,כן,כן,כן,,כלכלה / פיננסים / חשבונאות,Power BI,2024,5,
שכירה,אזור תל אביב,other,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,מדעי ההתנהגות או חברה,Python/R,2024,8,28000
שכירה,אזור תל אביב,Web Analyst,הייטק,לא,לא,כן,לא,לא,מלאה,אין תואר,No Tool,2024,1,11500
שכירה,מרכז,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Power BI,2024,8,35000
שכירה,אזור השפלה,Business analyst,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,2,14000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,לא,לעיתים נדירות,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,2,
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לא,כן,לא,לעיתים נדירות,מלאה,מדעי ההתנהגות או חברה,Looker,2024,6,22000
שכירה,אזור תל אביב,Financial Analyst,הייטק,לא,לא,כן,לעיתים נדירות,לא,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,9,20000
שכירה,מרכז,Marketing,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,3,27000
שכירה,מרכז,All kind of data analysis,תעשייה ישראלית,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,9,24000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Redash,2024,5,17000
שכירה,אזור השפלה,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,מדעי הטבע,Power BI,2024,1,13000
שכירה,אזור תל אביב,Product,הייטק,לא,כן,כן,לא,כן,מלאה,מדעי הטבע,Other,2024,1,17000
שכירה,אזור תל אביב,Business analyst,הייטק,כן,כן,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Power BI,2024,2,21000
שכירה,אזור תל אביב,Marketing,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,5,26000
שכירה,מרכז,Financial Analyst,הייטק,לא,לעיתים נדירות,כן,לא,לא,מלאה,מדעי הטבע,Excel,2024,1,14600
שכירה,אזור ירושלים,All kind of data analysis,הייטק,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,15,30000
עצמאית,אזור תל אביב,Business analyst,הייטק,לא,כן,כן,לא,כן,,סטטיסטיקה,Excel,2024,15,
שכירה,מרכז,Business analyst,הייטק,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,3,16500
שכירה,אזור ירושלים,All kind of data analysis,הייטק,לא,לעיתים נדירות,כן,לא,לעיתים נדירות,חצי משרה,מדעי ההתנהגות או חברה,Power BI,2024,0,5000
שכירה,אזור תל אביב,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Qlik,2024,7,25000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,לא,כן,כן,כן,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,10,65000
שכירה,מרכז,Financial Analyst,הייטק,כן,לא,כן,לא,כן,מלאה,מדעי המחשב,Excel,2024,0,25000
שכירה,אזור ירושלים,Financial Analyst,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,3,15000
שכירה,אזור תל אביב,Business analyst,תעשייה ישראלית,לא,לא,כן,לא,כן,חצי משרה,אין תואר,Tableau,2024,1.5,8200
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),לא,כן,כן,לא,כן,פחות מחצי משרה,הנדסת תעשיה וניהול,Qlik,2024,1,5500
שכירה,מרכז,other,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Excel,2024,0,12500
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,3,19000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),כן,לא,כן,כן,לא,מלאה,הנדסת תעשיה וניהול,Excel,2024,4,20000
שכירה,אזור באר שבע,other,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,No Tool,2024,3,14500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Python/R,2024,8,32000
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),לא,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,7,20000
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לעיתים נדירות,מלאה,כלכלה / פיננסים / חשבונאות,Power BI,2024,1.4,11000
עצמאית,מרכז,Web Analyst,אחר,לא,לא,כן,לא,לעיתים נדירות,,מדעי ההתנהגות או חברה,Looker,2024,5,
שכירה,אזור תל אביב,Financial Analyst,תעשייה ישראלית,לא,לא,כן,לא,לעיתים נדירות,חצי משרה,הנדסת תעשיה וניהול,Power BI,2024,1,7500
שכירה,מרכז,All kind of data analysis,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,הנדסת תעשיה וניהול,Looker,2024,5,26000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,לעיתים נדירות,לא,מלאה,הנדסת תעשיה וניהול,Power BI,2024,1,16000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,כן,כן,לעיתים נדירות,כן,מלאה,מדעי המחשב,Python/R,2024,2,19000
שכירה,אזור תל אביב,All kind of data analysis,הייטק (גלובלי),לא,לא,כן,לא,לא,,כלכלה / פיננסים / חשבונאות,Looker,2024,2.5,23000
שכירה,אזור השפלה,other,הייטק (גלובלי),לא,לעיתים נדירות,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,1.5,25000
שכירה,צפון,Product,תעשייה ישראלית,כן,לעיתים נדירות,כן,כן,לא,מלאה,מדעים מדויקים,Python/R,2024,5,24000
שכירה,אזור תל אביב,Product,תעשייה ישראלית,לא,כן,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,1,17500
שכירה,מרכז,other,הייטק (גלובלי),לא,כן,כן,כן,לא,מלאה,מדעים מדויקים,Excel,2024,7,25000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,לא,כן,כן,לא,כן,מלאה,מנהל עסקים,Looker,2024,4,19500
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,כן,כן,כן,כן,מלאה,סטטיסטיקה,Power BI,2024,8,
שכירה,אזור תל אביב,other,הייטק (גלובלי),לא,כן,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Other,2024,2,20700
שכירה,אזור תל אביב,Product,הייטק,כן,לא,כן,לא,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,7,30000
שכירה,מרכז,All kind of data analysis,הייטק,לא,כן,כן,לא,כן,מלאה,אין תואר,Python/R,2024,2,28000
שכירה,מרכז,Marketing,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Tableau,2024,2,14500
שכירה,צפון,Business analyst,הייטק,לא,לא,כן,לא,לא,מלאה,מערכות מידע,Power BI,2024,2,12358
שכירה,מרכז,Business analyst,תעשייה ישראלית,לא,לא,כן,לעיתים נדירות,לא,מלאה,אחר,Excel,2024,1,11000
שכירה,אזור תל אביב,Financial Analyst,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,אין תואר,Excel,2024,1,8500
שכירה,מרכז,Product,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,אחר,Tableau,2024,10,32000
שכירה,אזור ירושלים,other,תעשייה ישראלית,לא,לא,כן,לא,לא,חצי משרה,סטטיסטיקה,Excel,2024,2,6000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,לעיתים נדירות,כן,כן,כן,מלאה,מערכות מידע,Qlik,2024,3,19000
שכירה,אזור תל אביב,other,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,אין תואר,Python/R,2024,3,25000
שכירה,מרכז,Marketing,הייטק (גלובלי),לא,לא,כן,כן,כן,מלאה,סטטיסטיקה,Qlik,2024,2,19000
שכירה,אזור תל אביב,Product,הייטק,לא,כן,כן,כן,כן,מלאה,מערכות מידע,Tableau,2024,5.5,33000
שכירה,מרכז,Business analyst,הייטק (גלובלי),לא,לעיתים נדירות,כן,לעיתים נדירות,כן,מלאה,כלכלה / פיננסים / חשבונאות,Tableau,2024,3,25000
שכירה,אזור השפלה,Business analyst,הייטק (גלובלי),לא,לא,כן,לא,לא,מלאה,הנדסת תעשיה וניהול,Tableau,2024,2,15000
שכירה,אזור תל אביב,Business analyst,הייטק,לא,לעיתים נדירות,כן,כן,כן,מלאה,סטטיסטיקה,Power BI,2024,2,26000
שכירה,אזור תל אביב,All kind of data analysis,תעשייה ישראלית,לא,לא,כן,לא,כן,מלאה,מדעי ההתנהגות או חברה,Tableau,2024,3.5,26000
שכירה,אזור תל אביב,All kind of data analysis,הייטק,כן,לא,כן,לא,כן,מלאה,מדעי המחשב,Tableau,2024,16,35000
שכירה,מרכז,Financial Analyst,הייטק (גלובלי),לא,לא,כן,כן,לא,מלאה,כלכלה / פיננסים / חשבונאות,Excel,2024,3,14500
שכירה,אזור תל אביב,Product,הייטק,לא,כן,כן,לא,כן,מלאה,אין תואר,Python/R,2024,1,17000
שכירה,מרכז,All kind of data analysis,הייטק,לא,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Other,2024,10,25000
שכירה,אזור ירושלים,All kind of data analysis,הייטק (גלובלי),לא,כן,כן,לא,כן,מלאה,הנדסת תעשיה וניהול,Power BI,2024,3,24000
